Year,Jurisdiction,Type,Stream,Management,Fate,Tonnes
2016,Qld,Organics,C&D,Landfill,Disposal,26778.0
2016,Qld,Organics,C&D,Landfill,Energy recovery,3353.0
2016,Qld,Organics,C&I,Energy from waste facility,Energy recovery,0.0
2016,Qld,Organics,C&I,Landfill,Disposal,301645.0
2016,Qld,Organics,C&I,Landfill,Energy recovery,65965.0
2016,Qld,Organics,C&I,Other disposal,Disposal,0.0
2016,Qld,Organics,C&I,Recycling,Recycling,322017.0
2016,Qld,Organics,MSW,Energy from waste facility,Energy recovery,37874.0
2016,Qld,Organics,MSW,Landfill,Disposal,838134.0
2016,Qld,Organics,MSW,Landfill,Energy recovery,165595.0
2016,Qld,Organics,Total,Energy from waste facility,Energy recovery,37874.0
2016,Qld,Organics,Total,Landfill,Disposal,1166557.0
2016,Qld,Organics,Total,Landfill,Energy recovery,234914.0
2016,Qld,Organics,Total,Other disposal,Disposal,0.0
2016,Qld,Organics,Total,Recycling,Recycling,978692.0
2016,Qld,Paper and Cardboard,Total,Recycling,Recycling,560113.0
2016,SA,Chemicals,C&D,Landfill,Disposal,0.0
2016,SA,Chemicals,C&D,Other disposal,Disposal,0.0
2016,SA,Chemicals,C&D,Recycling,Recycling,0.0
2016,SA,Chemicals,C&D,Treatment,Disposal,0.0
2016,SA,Chemicals,C&D,Treatment,Energy recovery,0.0
2016,SA,Chemicals,C&D,Treatment,Recycling,0.0
2016,SA,Chemicals,C&I,Landfill,Disposal,13776.0
2016,SA,Chemicals,C&I,Other disposal,Disposal,19.0
2016,SA,Chemicals,C&I,Recycling,Recycling,106649.0
2016,SA,Chemicals,C&I,Treatment,Disposal,8410.0
2016,SA,Chemicals,C&I,Treatment,Energy recovery,3189.0
2016,SA,Chemicals,C&I,Treatment,Recycling,18597.0
2016,SA,Chemicals,Total,Landfill,Disposal,13776.0
2016,SA,Chemicals,Total,Other disposal,Disposal,19.0
2016,SA,Chemicals,Total,Recycling,Recycling,106649.0
2016,SA,Chemicals,Total,Treatment,Disposal,8410.0
2016,SA,Chemicals,Total,Treatment,Energy recovery,3189.0
2016,SA,Chemicals,Total,Treatment,Recycling,18597.0
2016,SA,Construction Waste,C&D,Energy from waste facility,Energy recovery,0.0
2016,SA,Construction Waste,C&D,Landfill,Disposal,124836.0
2016,SA,Construction Waste,C&D,Landfill,Energy recovery,719.0
2016,SA,Construction Waste,C&D,Recycling,Recycling,1064872.0
2016,SA,Construction Waste,C&I,Energy from waste facility,Energy recovery,56940.0
2016,SA,Construction Waste,C&I,Landfill,Disposal,16245.0
2016,SA,Construction Waste,C&I,Landfill,Energy recovery,184.0
2016,SA,Construction Waste,C&I,Recycling,Recycling,263254.0
2016,SA,Construction Waste,MSW,Energy from waste facility,Energy recovery,0.0
2016,SA,Construction Waste,MSW,Landfill,Disposal,10474.0
2016,SA,Construction Waste,MSW,Landfill,Energy recovery,223.0
2016,SA,Construction Waste,MSW,Recycling,Recycling,10274.0
2016,SA,Construction Waste,Total,Energy from waste facility,Energy recovery,56940.0
2016,SA,Construction Waste,Total,Landfill,Disposal,151556.0
2016,SA,Construction Waste,Total,Landfill,Energy recovery,1126.0
2016,SA,Construction Waste,Total,Recycling,Recycling,1338400.0
2016,SA,Glass,C&D,Recycling,Recycling,0.0
2016,SA,Glass,C&I,Recycling,Recycling,43550.0
2016,SA,Glass,MSW,Recycling,Recycling,23450.0
2016,SA,Glass,Total,Recycling,Recycling,67000.0
2016,SA,Metals,C&D,Landfill,Disposal,4359.0
2016,SA,Metals,C&D,Recycling,Recycling,31210.0
2016,SA,Metals,C&I,Landfill,Disposal,1164.0
2016,SA,Metals,C&I,Recycling,Recycling,215640.0
2016,SA,Metals,MSW,Recycling,Recycling,60580.0
2016,SA,Metals,Total,Recycling,Recycling,307430.0
2016,SA,Miscellaneous,C&D,Landfill,Disposal,30707.0
2016,SA,Miscellaneous,C&D,Other disposal,Disposal,0.0
2016,SA,Miscellaneous,C&D,Recycling,Recycling,115994.0
2016,SA,Miscellaneous,C&D,Treatment,Disposal,4764.0
2016,SA,Miscellaneous,C&D,Treatment,Energy recovery,0.0
2016,SA,Miscellaneous,C&D,Treatment,Recycling,18749.0
2016,SA,Miscellaneous,C&I,Energy from waste facility,Energy recovery,17580.0
2016,SA,Miscellaneous,C&I,Landfill,Disposal,50034.0
2016,SA,Miscellaneous,C&I,Other disposal,Disposal,8090.0
2016,SA,Miscellaneous,C&I,Other disposal,Long-term storage,0.0
2016,SA,Miscellaneous,C&I,Recycling,Recycling,73272.0
2016,SA,Miscellaneous,C&I,Treatment,Disposal,5513.0
2016,SA,Miscellaneous,C&I,Treatment,Energy recovery,0.0
2016,SA,Miscellaneous,C&I,Treatment,Recycling,7644.0
2016,SA,Miscellaneous,MSW,Recycling,Recycling,1516.0
2016,SA,Miscellaneous,Total,Energy from waste facility,Energy recovery,17580.0
2016,SA,Miscellaneous,Total,Landfill,Disposal,80741.0
2016,SA,Miscellaneous,Total,Other disposal,Disposal,8090.0
2016,SA,Miscellaneous,Total,Other disposal,Long-term storage,0.0
2016,SA,Miscellaneous,Total,Recycling,Recycling,190782.0
2016,SA,Miscellaneous,Total,Treatment,Disposal,10278.0
2016,SA,Miscellaneous,Total,Treatment,Energy recovery,0.0
2016,SA,Miscellaneous,Total,Treatment,Recycling,26393.0
2016,SA,Organics,C&D,Energy from waste facility,Energy recovery,0.0
2016,SA,Organics,C&D,Landfill,Disposal,7740.0
2016,SA,Organics,C&D,Landfill,Energy recovery,844.0
2016,SA,Organics,C&D,Recycling,Recycling,14650.0
2016,SA,Organics,C&I,Energy from waste facility,Energy recovery,0.0
2016,SA,Organics,C&I,Landfill,Disposal,35772.0
2016,SA,Organics,C&I,Landfill,Energy recovery,6938.0
2016,SA,Organics,C&I,Other disposal,Disposal,0.0
2016,SA,Organics,C&I,Recycling,Recycling,725171.0
2016,SA,Organics,MSW,Energy from waste facility,Energy recovery,0.0
2016,SA,Organics,MSW,Landfill,Disposal,193539.0
2016,SA,Organics,MSW,Landfill,Energy recovery,36157.0
2016,SA,Organics,MSW,Recycling,Recycling,250780.0
2016,SA,Organics,Total,Energy from waste facility,Energy recovery,0.0
2016,SA,Organics,Total,Landfill,Disposal,237050.0
2016,SA,Organics,Total,Landfill,Energy recovery,43938.0
2016,SA,Organics,Total,Other disposal,Disposal,0.0
2016,SA,Organics,Total,Recycling,Recycling,990601.0
2016,SA,Paper and Cardboard,C&D,Recycling,Recycling,0.0
2016,SA,Paper and Cardboard,C&I,Recycling,Recycling,160856.0
2016,SA,Paper and Cardboard,MSW,Recycling,Recycling,88344.0
2016,SA,Paper and Cardboard,Total,Recycling,Recycling,249200.0
2016,SA,Plastics,C&D,Recycling,Recycling,4071.0
2016,SA,Plastics,C&I,Recycling,Recycling,13713.0
2016,SA,Plastics,MSW,Recycling,Recycling,10695.0
2016,SA,Plastics,Total,Recycling,Recycling,28479.0
2016,Tas,Chemicals,C&D,Landfill,Disposal,0.0
2016,Tas,Chemicals,C&D,Other disposal,Disposal,0.0
2016,Tas,Chemicals,C&D,Recycling,Recycling,0.0
2016,Tas,Chemicals,C&D,Treatment,Disposal,0.0
2016,Tas,Chemicals,C&D,Treatment,Energy recovery,0.0
2016,Tas,Chemicals,C&D,Treatment,Recycling,0.0
2016,Tas,Chemicals,C&I,Landfill,Disposal,12177.0
2016,Tas,Chemicals,C&I,Other disposal,Disposal,4.0
2016,Tas,Chemicals,C&I,Recycling,Recycling,100940.0
2016,Tas,Chemicals,C&I,Treatment,Disposal,3618.0
2016,Tas,Chemicals,C&I,Treatment,Energy recovery,10.0
2016,Tas,Chemicals,C&I,Treatment,Recycling,23558.0
2016,Tas,Chemicals,Total,Landfill,Disposal,12177.0
2016,Tas,Chemicals,Total,Other disposal,Disposal,4.0
2016,Tas,Chemicals,Total,Recycling,Recycling,100940.0
2016,Tas,Chemicals,Total,Treatment,Disposal,3618.0
2016,Tas,Chemicals,Total,Treatment,Energy recovery,10.0
2016,Tas,Chemicals,Total,Treatment,Recycling,23558.0
2016,Tas,Construction Waste,C&D,Energy from waste facility,Energy recovery,0.0
2016,Tas,Construction Waste,C&D,Landfill,Disposal,1456.0
2016,Tas,Construction Waste,C&D,Landfill,Energy recovery,35.0
2016,Tas,Construction Waste,C&I,Energy from waste facility,Energy recovery,0.0
2016,Tas,Construction Waste,C&I,Landfill,Disposal,26249.0
2016,Tas,Construction Waste,C&I,Landfill,Energy recovery,630.0
2016,Tas,Construction Waste,MSW,Energy from waste facility,Energy recovery,0.0
2016,Tas,Construction Waste,MSW,Landfill,Disposal,1699.0
2016,Tas,Construction Waste,MSW,Landfill,Energy recovery,41.0
2016,Tas,Construction Waste,Total,Energy from waste facility,Energy recovery,0.0
2016,Tas,Construction Waste,Total,Landfill,Disposal,29403.0
2016,Tas,Construction Waste,Total,Landfill,Energy recovery,705.0
2016,Tas,Glass,C&D,Recycling,Recycling,0.0
2016,Tas,Glass,C&I,Recycling,Recycling,8047.0
2016,Tas,Glass,MSW,Recycling,Recycling,15631.0
2016,Tas,Glass,Total,Recycling,Recycling,23678.0
2016,Tas,Metals,C&D,Recycling,Recycling,0.0
2016,Tas,Metals,C&I,Recycling,Recycling,43239.0
2016,Tas,Metals,MSW,Recycling,Recycling,1393.0
2016,Tas,Metals,Total,Recycling,Recycling,44632.0
2016,Tas,Miscellaneous,C&D,Landfill,Disposal,14305.0
2016,Tas,Miscellaneous,C&D,Other disposal,Disposal,0.0
2016,Tas,Miscellaneous,C&D,Recycling,Recycling,318.0
2016,Tas,Miscellaneous,C&D,Treatment,Disposal,131.0
2016,Tas,Miscellaneous,C&D,Treatment,Energy recovery,0.0
2016,Tas,Miscellaneous,C&D,Treatment,Recycling,505.0
2016,Tas,Miscellaneous,C&I,Energy from waste facility,Energy recovery,2832.0
2016,Tas,Miscellaneous,C&I,Landfill,Disposal,15587.0
2016,Tas,Miscellaneous,C&I,Other disposal,Disposal,15.0
2016,Tas,Miscellaneous,C&I,Recycling,Recycling,3138.0
2016,Tas,Miscellaneous,C&I,Treatment,Disposal,84.0
2016,Tas,Miscellaneous,C&I,Treatment,Energy recovery,0.0
2016,Tas,Miscellaneous,C&I,Treatment,Recycling,197.0
2016,Tas,Miscellaneous,Total,Energy from waste facility,Energy recovery,2832.0
2016,Tas,Miscellaneous,Total,Landfill,Disposal,29892.0
2016,Tas,Miscellaneous,Total,Other disposal,Disposal,15.0
2016,Tas,Miscellaneous,Total,Recycling,Recycling,3456.0
2016,Tas,Miscellaneous,Total,Treatment,Disposal,215.0
2016,Tas,Miscellaneous,Total,Treatment,Energy recovery,0.0
2016,Tas,Miscellaneous,Total,Treatment,Recycling,702.0
2016,Tas,Organics,C&D,Energy from waste facility,Energy recovery,0.0
2016,Tas,Organics,C&D,Landfill,Disposal,442.0
2016,Tas,Organics,C&D,Landfill,Energy recovery,55.0
2016,Tas,Organics,C&I,Energy from waste facility,Energy recovery,0.0
2016,Tas,Organics,C&I,Landfill,Disposal,44716.0
2016,Tas,Organics,C&I,Landfill,Energy recovery,10115.0
2016,Tas,Organics,C&I,Other disposal,Disposal,0.0
2016,Tas,Organics,C&I,Recycling,Recycling,31143.0
2016,Tas,Organics,MSW,Energy from waste facility,Energy recovery,0.0
2016,Tas,Organics,MSW,Landfill,Disposal,80091.0
2016,Tas,Organics,MSW,Landfill,Energy recovery,16458.0
2016,Tas,Organics,Total,Energy from waste facility,Energy recovery,0.0
2016,Tas,Organics,Total,Landfill,Disposal,125249.0
2016,Tas,Organics,Total,Landfill,Energy recovery,26628.0
2016,Tas,Organics,Total,Other disposal,Disposal,0.0
2016,Tas,Organics,Total,Recycling,Recycling,31143.0
2016,Tas,Paper and Cardboard,C&D,Recycling,Recycling,0.0
2016,Tas,Paper and Cardboard,C&I,Recycling,Recycling,136698.0
2016,Tas,Paper and Cardboard,Total,Recycling,Recycling,136698.0
2016,Vic,Chemicals,C&D,Landfill,Disposal,0.0
2016,Vic,Chemicals,C&D,Other disposal,Disposal,0.0
2016,Vic,Chemicals,C&D,Recycling,Recycling,0.0
2016,Vic,Chemicals,C&D,Treatment,Disposal,0.0
2016,Vic,Chemicals,C&D,Treatment,Energy recovery,0.0
2016,Vic,Chemicals,C&D,Treatment,Recycling,0.0
2016,Vic,Chemicals,C&I,Landfill,Disposal,7756.0
2016,Vic,Chemicals,C&I,Other disposal,Disposal,117.0
2016,Vic,Chemicals,C&I,Recycling,Recycling,288978.0
2016,Vic,Chemicals,C&I,Treatment,Disposal,40017.0
2016,Vic,Chemicals,C&I,Treatment,Energy recovery,1537.0
2016,Vic,Chemicals,C&I,Treatment,Recycling,50474.0
2016,Vic,Chemicals,Total,Landfill,Disposal,7756.0
2016,Vic,Chemicals,Total,Other disposal,Disposal,117.0
2016,Vic,Chemicals,Total,Recycling,Recycling,288978.0
2016,Vic,Chemicals,Total,Treatment,Disposal,40017.0
2016,Vic,Chemicals,Total,Treatment,Energy recovery,1537.0
2016,Vic,Chemicals,Total,Treatment,Recycling,50474.0
2016,Vic,Construction Waste,C&D,Energy from waste facility,Energy recovery,0.0
2016,Vic,Construction Waste,C&D,Landfill,Disposal,110178.0
2016,Vic,Construction Waste,C&D,Landfill,Energy recovery,4390.0
2016,Vic,Construction Waste,C&D,Recycling,Recycling,4028898.0
2016,Vic,Construction Waste,C&I,Energy from waste facility,Energy recovery,0.0
2016,Vic,Construction Waste,C&I,Landfill,Disposal,191706.0
2016,Vic,Construction Waste,C&I,Landfill,Energy recovery,7639.0
2016,Vic,Construction Waste,C&I,Recycling,Recycling,228532.0
2016,Vic,Construction Waste,MSW,Energy from waste facility,Energy recovery,0.0
2016,Vic,Construction Waste,MSW,Landfill,Disposal,6812.0
2016,Vic,Construction Waste,MSW,Landfill,Energy recovery,271.0
2016,Vic,Construction Waste,MSW,Recycling,Recycling,53680.0
2016,Vic,Construction Waste,Total,Energy from waste facility,Energy recovery,0.0
2016,Vic,Construction Waste,Total,Landfill,Disposal,308696.0
2016,Vic,Construction Waste,Total,Landfill,Energy recovery,12301.0
2016,Vic,Construction Waste,Total,Recycling,Recycling,4311110.0
2016,Vic,Glass,C&D,Recycling,Recycling,0.0
2016,Vic,Glass,C&I,Recycling,Recycling,0.0
2016,Vic,Glass,MSW,Recycling,Recycling,137318.0
2016,Vic,Glass,Total,Recycling,Recycling,137318.0
2016,Vic,Metals,C&D,Recycling,Recycling,129503.0
2016,Vic,Metals,C&I,Recycling,Recycling,562533.0
2016,Vic,Metals,MSW,Recycling,Recycling,392536.0
2016,Vic,Metals,Total,Recycling,Recycling,1084572.0
2016,Vic,Miscellaneous,C&D,Landfill,Disposal,332542.0
2016,Vic,Miscellaneous,C&D,Other disposal,Disposal,1.0
2016,Vic,Miscellaneous,C&D,Recycling,Recycling,22707.0
2016,Vic,Miscellaneous,C&D,Treatment,Disposal,6735.0
2016,Vic,Miscellaneous,C&D,Treatment,Energy recovery,0.0
2016,Vic,Miscellaneous,C&D,Treatment,Recycling,26655.0
2016,Vic,Miscellaneous,C&I,Energy from waste facility,Energy recovery,31971.0
2016,Vic,Miscellaneous,C&I,Landfill,Disposal,339924.0
2016,Vic,Miscellaneous,C&I,Other disposal,Disposal,5614.0
2016,Vic,Miscellaneous,C&I,Other disposal,Long-term storage,1034103.0
2016,Vic,Miscellaneous,C&I,Recycling,Recycling,45317.0
2016,Vic,Miscellaneous,C&I,Treatment,Disposal,24993.0
2016,Vic,Miscellaneous,C&I,Treatment,Energy recovery,0.0
2016,Vic,Miscellaneous,C&I,Treatment,Recycling,12698.0
2016,Vic,Miscellaneous,MSW,Recycling,Recycling,2957.0
2016,Vic,Miscellaneous,Total,Energy from waste facility,Energy recovery,31971.0
2016,Vic,Miscellaneous,Total,Landfill,Disposal,672467.0
2016,Vic,Miscellaneous,Total,Other disposal,Disposal,5615.0
2016,Vic,Miscellaneous,Total,Other disposal,Long-term storage,1034103.0
2016,Vic,Miscellaneous,Total,Recycling,Recycling,70981.0
2016,Vic,Miscellaneous,Total,Treatment,Disposal,31728.0
2016,Vic,Miscellaneous,Total,Treatment,Energy recovery,0.0
2016,Vic,Miscellaneous,Total,Treatment,Recycling,39353.0
2016,Vic,Organics,C&D,Energy from waste facility,Energy recovery,0.0
2016,Vic,Organics,C&D,Landfill,Disposal,21493.0
2016,Vic,Organics,C&D,Landfill,Energy recovery,4721.0
2016,Vic,Organics,C&D,Recycling,Recycling,12043.0
2016,Vic,Organics,C&I,Energy from waste facility,Energy recovery,1300.0
2016,Vic,Organics,C&I,Landfill,Disposal,270775.0
2016,Vic,Organics,C&I,Landfill,Energy recovery,104913.0
2016,Vic,Organics,C&I,Other disposal,Disposal,4827.0
2016,Vic,Organics,C&I,Recycling,Recycling,748761.0
2016,Vic,Organics,MSW,Energy from waste facility,Energy recovery,0.0
2016,Vic,Organics,MSW,Landfill,Disposal,778857.0
2016,Vic,Organics,MSW,Landfill,Energy recovery,319119.0
2016,Vic,Organics,MSW,Recycling,Recycling,386863.0
2016,Vic,Organics,Total,Energy from waste facility,Energy recovery,1300.0
2016,Vic,Organics,Total,Landfill,Disposal,1071126.0
2016,Vic,Organics,Total,Landfill,Energy recovery,428754.0
2016,Vic,Organics,Total,Other disposal,Disposal,4827.0
2016,Vic,Organics,Total,Recycling,Recycling,1147667.0
2016,Vic,Paper and Cardboard,C&D,Recycling,Recycling,411.0
2016,Vic,Paper and Cardboard,C&I,Recycling,Recycling,694987.0
2016,Vic,Paper and Cardboard,MSW,Recycling,Recycling,10596.0
2016,Vic,Paper and Cardboard,Total,Recycling,Recycling,705994.0
2016,WA,Chemicals,C&D,Landfill,Disposal,0.0
2016,WA,Chemicals,C&D,Other disposal,Disposal,0.0
2016,WA,Chemicals,C&D,Recycling,Recycling,0.0
2016,WA,Chemicals,C&D,Treatment,Disposal,0.0
2016,WA,Chemicals,C&D,Treatment,Energy recovery,0.0
2016,WA,Chemicals,C&D,Treatment,Recycling,0.0
2016,WA,Chemicals,C&I,Landfill,Disposal,57038.0
2016,WA,Chemicals,C&I,Other disposal,Disposal,19.0
2016,WA,Chemicals,C&I,Recycling,Recycling,323053.0
2016,WA,Chemicals,C&I,Treatment,Disposal,13343.0
2016,WA,Chemicals,C&I,Treatment,Energy recovery,10189.0
2016,WA,Chemicals,C&I,Treatment,Recycling,40896.0
2016,WA,Chemicals,Total,Landfill,Disposal,57038.0
2016,WA,Chemicals,Total,Other disposal,Disposal,19.0
2016,WA,Chemicals,Total,Recycling,Recycling,323053.0
2016,WA,Chemicals,Total,Treatment,Disposal,13343.0
2016,WA,Chemicals,Total,Treatment,Energy recovery,10189.0
2016,WA,Chemicals,Total,Treatment,Recycling,40896.0
2016,WA,Construction Waste,C&D,Energy from waste facility,Energy recovery,0.0
2016,WA,Construction Waste,C&D,Landfill,Disposal,20790.0
2016,WA,Construction Waste,C&D,Landfill,Energy recovery,384.0
2016,WA,Construction Waste,C&D,Recycling,Recycling,1091952.0
2016,WA,Construction Waste,C&I,Energy from waste facility,Energy recovery,0.0
2016,WA,Construction Waste,C&I,Landfill,Disposal,94473.0
2016,WA,Construction Waste,C&I,Landfill,Energy recovery,1743.0
2016,WA,Construction Waste,C&I,Recycling,Recycling,54052.0
2016,WA,Construction Waste,MSW,Energy from waste facility,Energy recovery,0.0
2016,WA,Construction Waste,MSW,Landfill,Disposal,10654.0
2016,WA,Construction Waste,MSW,Landfill,Energy recovery,197.0
2016,WA,Construction Waste,MSW,Recycling,Recycling,7491.0
2016,WA,Construction Waste,Total,Energy from waste facility,Energy recovery,0.0
2016,WA,Construction Waste,Total,Landfill,Disposal,125917.0
2016,WA,Construction Waste,Total,Landfill,Energy recovery,2323.0
2016,WA,Construction Waste,Total,Recycling,Recycling,1153495.0
2016,WA,Glass,C&D,Recycling,Recycling,0.0
2016,WA,Glass,C&I,Recycling,Recycling,7484.0
2016,WA,Glass,MSW,Recycling,Recycling,48232.0
2016,WA,Glass,Total,Recycling,Recycling,55717.0
2016,WA,Metals,C&D,Recycling,Recycling,111849.0
2016,WA,Metals,C&I,Recycling,Recycling,386104.0
2016,WA,Metals,MSW,Recycling,Recycling,69050.0
2016,WA,Metals,Total,Recycling,Recycling,567001.0
2016,WA,Miscellaneous,C&D,Landfill,Disposal,21548.0
2016,WA,Miscellaneous,C&D,Other disposal,Disposal,0.0
2016,WA,Miscellaneous,C&D,Recycling,Recycling,832.0
2016,WA,Miscellaneous,C&D,Treatment,Disposal,462.0
2016,WA,Miscellaneous,C&D,Treatment,Energy recovery,0.0
2016,WA,Miscellaneous,C&D,Treatment,Recycling,1849.0
2016,WA,Miscellaneous,C&I,Energy from waste facility,Energy recovery,12560.0
2016,WA,Miscellaneous,C&I,Landfill,Disposal,90508.0
2016,WA,Miscellaneous,C&I,Other disposal,Disposal,2948.0
2016,WA,Miscellaneous,C&I,Other disposal,Long-term storage,235630.0
2016,WA,Miscellaneous,C&I,Recycling,Recycling,863891.0
2016,WA,Miscellaneous,C&I,Treatment,Disposal,14231.0
2016,WA,Miscellaneous,C&I,Treatment,Energy recovery,0.0
2016,WA,Miscellaneous,C&I,Treatment,Recycling,4786.0
2016,WA,Miscellaneous,MSW,Recycling,Recycling,2169.0
2016,WA,Miscellaneous,Total,Energy from waste facility,Energy recovery,12560.0
2016,WA,Miscellaneous,Total,Landfill,Disposal,112056.0
2016,WA,Miscellaneous,Total,Other disposal,Disposal,2948.0
2016,WA,Miscellaneous,Total,Other disposal,Long-term storage,235630.0
2016,WA,Miscellaneous,Total,Recycling,Recycling,866891.0
2016,WA,Miscellaneous,Total,Treatment,Disposal,14693.0
2016,WA,Miscellaneous,Total,Treatment,Energy recovery,0.0
2016,WA,Miscellaneous,Total,Treatment,Recycling,6635.0
2016,WA,Organics,C&D,Energy from waste facility,Energy recovery,0.0
2016,WA,Organics,C&D,Landfill,Disposal,6263.0
2016,WA,Organics,C&D,Landfill,Energy recovery,795.0
2016,WA,Organics,C&D,Recycling,Recycling,18354.0
2016,WA,Organics,C&I,Energy from waste facility,Energy recovery,0.0
2016,WA,Organics,C&I,Landfill,Disposal,160512.0
2016,WA,Organics,C&I,Landfill,Energy recovery,35768.0
2016,WA,Organics,C&I,Other disposal,Disposal,25226.0
2016,WA,Organics,C&I,Recycling,Recycling,190879.0
2016,WA,Organics,MSW,Energy from waste facility,Energy recovery,0.0
2016,WA,Organics,MSW,Landfill,Disposal,501353.0
2016,WA,Organics,MSW,Landfill,Energy recovery,100848.0
2016,WA,Organics,MSW,Recycling,Recycling,203767.0
2016,WA,Organics,Total,Energy from waste facility,Energy recovery,0.0
2016,WA,Organics,Total,Landfill,Disposal,668128.0
2016,WA,Organics,Total,Landfill,Energy recovery,137412.0
2016,WA,Organics,Total,Other disposal,Disposal,25226.0
2016,WA,Organics,Total,Recycling,Recycling,413000.0
2016,WA,Paper and Cardboard,C&D,Recycling,Recycling,1384.0
2016,WA,Paper and Cardboard,C&I,Recycling,Recycling,81475.0
2016,WA,Paper and Cardboard,MSW,Recycling,Recycling,146660.0
2016,WA,Paper and Cardboard,Total,Recycling,Recycling,229519.0
2016,WA,Plastics,C&D,Recycling,Recycling,0.0
2016,WA,Plastics,C&I,Recycling,Recycling,4942.0
2016,WA,Plastics,MSW,Recycling,Recycling,8155.0
2016,WA,Plastics,Total,Recycling,Recycling,13097.0
2017,ACT,Chemicals,C&D,Landfill,Disposal,0.0
2017,ACT,Chemicals,C&D,Other disposal,Disposal,0.0
2017,ACT,Chemicals,C&D,Recycling,Recycling,0.0
2017,ACT,Chemicals,C&D,Treatment,Disposal,0.0
2017,ACT,Chemicals,C&D,Treatment,Energy recovery,0.0
2017,ACT,Chemicals,C&D,Treatment,Recycling,0.0
2017,ACT,Chemicals,C&I,Landfill,Disposal,136.0
2017,ACT,Chemicals,C&I,Other disposal,Disposal,2.0
2017,ACT,Chemicals,C&I,Recycling,Recycling,4879.0
