Year,Jurisdiction,Type,Stream,Fate,Tonnes
2013,Vic,Other,Total,Recycling,243.34029633583754
2013,Vic,"Other hazardous organic wastes (K140, K190)",C&D,Disposal,0.0
2013,Vic,"Other hazardous organic wastes (K140, K190)",C&D,Energy recovery,0.0
2013,Vic,"Other hazardous organic wastes (K140, K190)",C&D,Recycling,0.0
2013,Vic,"Other hazardous organic wastes (K140, K190)",C&I,Disposal,5.749878325491339
2013,Vic,"Other hazardous organic wastes (K140, K190)",C&I,Energy recovery,0.0
2013,Vic,"Other hazardous organic wastes (K140, K190)",C&I,Recycling,2199.2301216745086
2013,Vic,"Other hazardous organic wastes (K140, K190)",Total,Disposal,5.749878325491339
2013,Vic,"Other hazardous organic wastes (K140, K190)",Total,Energy recovery,0.0
2013,Vic,"Other hazardous organic wastes (K140, K190)",Total,Recycling,2199.2301216745086
2013,Vic,Other miscellaneous (other T),C&D,Disposal,0.0
2013,Vic,Other miscellaneous (other T),C&D,Energy recovery,0.0
2013,Vic,Other miscellaneous (other T),C&D,Recycling,0.0
2013,Vic,Other miscellaneous (other T),C&I,Disposal,828.08616638828
2013,Vic,Other miscellaneous (other T),C&I,Energy recovery,0.0
2013,Vic,Other miscellaneous (other T),C&I,Recycling,907.471833611715
2013,Vic,Other miscellaneous (other T),Total,Disposal,828.08616638828
2013,Vic,Other miscellaneous (other T),Total,Energy recovery,0.0
2013,Vic,Other miscellaneous (other T),Total,Recycling,907.471833611715
2013,Vic,Other organics,C&D,Disposal,0.0
2013,Vic,Other organics,C&D,Energy recovery,0.0
2013,Vic,Other organics,C&D,Recycling,238.0
2013,Vic,Other organics,C&I,Disposal,4827.0
2013,Vic,Other organics,C&I,Energy recovery,778.0
2013,Vic,Other organics,C&I,Recycling,99407.0
2013,Vic,Other organics,MSW,Disposal,0.0
2013,Vic,Other organics,MSW,Energy recovery,0.0
2013,Vic,Other organics,MSW,Recycling,41114.0
2013,Vic,Other organics,Total,Disposal,4827.0
2013,Vic,Other organics,Total,Energy recovery,778.0
2013,Vic,Other organics,Total,Recycling,140759.0
2013,Vic,Other soil/sludges (other N),C&D,Disposal,0.0
2013,Vic,Other soil/sludges (other N),C&D,Energy recovery,0.0
2013,Vic,Other soil/sludges (other N),C&D,Recycling,0.0
2013,Vic,Other soil/sludges (other N),C&I,Disposal,57178.332604748735
2013,Vic,Other soil/sludges (other N),C&I,Energy recovery,0.0
2013,Vic,Other soil/sludges (other N),C&I,Recycling,4856.3793952512115
2013,Vic,Other soil/sludges (other N),Total,Disposal,57178.332604748735
2013,Vic,Other soil/sludges (other N),Total,Energy recovery,0.0
2013,Vic,Other soil/sludges (other N),Total,Recycling,4856.3793952512115
2013,Vic,"Paints, resins, inks, organic sludges (F)",C&D,Disposal,0.0
2013,Vic,"Paints, resins, inks, organic sludges (F)",C&D,Energy recovery,0.0
2013,Vic,"Paints, resins, inks, organic sludges (F)",C&D,Recycling,0.0
2013,Vic,"Paints, resins, inks, organic sludges (F)",C&I,Disposal,1964.070726746925
2013,Vic,"Paints, resins, inks, organic sludges (F)",C&I,Energy recovery,635.3419676505018
2013,Vic,"Paints, resins, inks, organic sludges (F)",C&I,Recycling,20937.89630560256
2013,Vic,"Paints, resins, inks, organic sludges (F)",Total,Disposal,1964.070726746925
2013,Vic,"Paints, resins, inks, organic sludges (F)",Total,Energy recovery,635.3419676505018
2013,Vic,"Paints, resins, inks, organic sludges (F)",Total,Recycling,20937.89630560256
2013,Vic,Pesticides (H),C&D,Disposal,0.0
2013,Vic,Pesticides (H),C&D,Energy recovery,0.0
2013,Vic,Pesticides (H),C&D,Recycling,0.0
2013,Vic,Pesticides (H),C&I,Disposal,100.81951909831469
2013,Vic,Pesticides (H),C&I,Energy recovery,0.0
2013,Vic,Pesticides (H),C&I,Recycling,1334.0434809016851
2013,Vic,Pesticides (H),Total,Disposal,100.81951909831469
2013,Vic,Pesticides (H),Total,Energy recovery,0.0
2013,Vic,Pesticides (H),Total,Recycling,1334.0434809016851
2013,Vic,Plasterboard & cement sheeting,C&D,Recycling,64.0
2013,Vic,Plasterboard & cement sheeting,C&I,Recycling,33144.0
2013,Vic,Plasterboard & cement sheeting,MSW,Recycling,0.0
2013,Vic,Plasterboard & cement sheeting,Total,Recycling,33208.0
2013,Vic,Plating and heat treatment (A),C&D,Disposal,0.0
2013,Vic,Plating and heat treatment (A),C&D,Energy recovery,0.0
2013,Vic,Plating and heat treatment (A),C&D,Recycling,0.0
2013,Vic,Plating and heat treatment (A),C&I,Disposal,34.79099999999999
2013,Vic,Plating and heat treatment (A),C&I,Energy recovery,0.0
2013,Vic,Plating and heat treatment (A),C&I,Recycling,0.0
2013,Vic,Plating and heat treatment (A),Total,Disposal,34.79099999999999
2013,Vic,Plating and heat treatment (A),Total,Energy recovery,0.0
2013,Vic,Plating and heat treatment (A),Total,Recycling,0.0
2013,Vic,Polymer coated paperboard,C&D,Recycling,0.0
2013,Vic,Polymer coated paperboard,C&I,Recycling,0.0
2013,Vic,Polymer coated paperboard,MSW,Recycling,0.0
2013,Vic,Polymer coated paperboard,Total,Recycling,0.0
2013,Vic,Reactive chemicals (E),C&D,Disposal,0.0
2013,Vic,Reactive chemicals (E),C&D,Energy recovery,0.0
2013,Vic,Reactive chemicals (E),C&D,Recycling,0.0
2013,Vic,Reactive chemicals (E),C&I,Disposal,108.98422814288534
2013,Vic,Reactive chemicals (E),C&I,Energy recovery,0.0
2013,Vic,Reactive chemicals (E),C&I,Recycling,2.2837718571146643
2013,Vic,Reactive chemicals (E),Total,Disposal,108.98422814288534
2013,Vic,Reactive chemicals (E),Total,Energy recovery,0.0
2013,Vic,Reactive chemicals (E),Total,Recycling,2.2837718571146643
2013,Vic,Rubble,C&D,Recycling,333259.0
2013,Vic,Rubble,C&I,Recycling,15205.0
2013,Vic,Rubble,MSW,Recycling,475.0
2013,Vic,Rubble,Total,Recycling,348939.0
2013,Vic,Textiles,C&D,Recycling,0.0
2013,Vic,Textiles,C&I,Recycling,0.0
2013,Vic,Textiles,MSW,Recycling,2491.0
2013,Vic,Textiles,Total,Recycling,2491.0
2013,Vic,Timber,C&D,Disposal,93989.0
2013,Vic,Timber,C&D,Energy recovery,11253.0
2013,Vic,Timber,C&D,Recycling,19696.0
2013,Vic,Timber,C&I,Disposal,162694.0
2013,Vic,Timber,C&I,Energy recovery,19479.0
2013,Vic,Timber,C&I,Recycling,216820.0
2013,Vic,Timber,MSW,Disposal,6669.0
2013,Vic,Timber,MSW,Energy recovery,798.0
2013,Vic,Timber,MSW,Recycling,17643.0
2013,Vic,Timber,Total,Disposal,263352.0
2013,Vic,Timber,Total,Energy recovery,31531.0
2013,Vic,Timber,Total,Recycling,254159.0
2013,Vic,Tyres (T140),C&D,Disposal,0.0
2013,Vic,Tyres (T140),C&D,Energy recovery,0.0
2013,Vic,Tyres (T140),C&D,Recycling,0.0
2013,Vic,Tyres (T140),C&I,Disposal,49101.25510204082
2013,Vic,Tyres (T140),C&I,Energy recovery,30868.940000000002
2013,Vic,Tyres (T140),C&I,Recycling,10820.804897959202
2013,Vic,Tyres (T140),Total,Disposal,49101.25510204082
2013,Vic,Tyres (T140),Total,Energy recovery,30868.940000000002
2013,Vic,Tyres (T140),Total,Recycling,10820.804897959202
2013,WA,Acids (B),C&D,Disposal,0.0
2013,WA,Acids (B),C&D,Energy recovery,0.0
2013,WA,Acids (B),C&D,Recycling,0.0
2013,WA,Acids (B),C&I,Disposal,1601.7076451969126
2013,WA,Acids (B),C&I,Energy recovery,0.0
2013,WA,Acids (B),C&I,Recycling,2603.6262148030864
2013,WA,Acids (B),Total,Disposal,1601.7076451969126
2013,WA,Acids (B),Total,Energy recovery,0.0
2013,WA,Acids (B),Total,Recycling,2603.6262148030864
2013,WA,Alkalis (C),C&D,Disposal,0.0
2013,WA,Alkalis (C),C&D,Energy recovery,0.0
2013,WA,Alkalis (C),C&D,Recycling,0.0
2013,WA,Alkalis (C),C&I,Disposal,593.7399288827392
2013,WA,Alkalis (C),C&I,Energy recovery,0.0
2013,WA,Alkalis (C),C&I,Recycling,106920.87265611725
2013,WA,Alkalis (C),Total,Disposal,593.7399288827392
2013,WA,Alkalis (C),Total,Energy recovery,0.0
2013,WA,Alkalis (C),Total,Recycling,106920.87265611725
2013,WA,Aluminium,C&D,Recycling,3560.0
2013,WA,Aluminium,C&I,Recycling,12310.0
2013,WA,Aluminium,MSW,Recycling,3510.0
2013,WA,Aluminium,Total,Recycling,19380.0
2013,WA,Asbestos (N220),C&D,Disposal,15787.737000000001
2013,WA,Asbestos (N220),C&D,Energy recovery,0.0
2013,WA,Asbestos (N220),C&D,Recycling,0.0
2013,WA,Asbestos (N220),C&I,Disposal,13448.812999999998
2013,WA,Asbestos (N220),C&I,Energy recovery,0.0
2013,WA,Asbestos (N220),C&I,Recycling,0.0
2013,WA,Asbestos (N220),Total,Disposal,29236.55
2013,WA,Asbestos (N220),Total,Energy recovery,0.0
2013,WA,Asbestos (N220),Total,Recycling,0.0
2013,WA,Ash,C&I,Long-term storage,194061.19851133612
2013,WA,Ash,C&I,Recycling,771383.9598390296
2013,WA,Ash,Total,Long-term storage,194061.19851133612
2013,WA,Ash,Total,Recycling,771383.9598390296
2013,WA,Asphalt,C&D,Recycling,82730.0
2013,WA,Asphalt,C&I,Recycling,7110.0
2013,WA,Asphalt,MSW,Recycling,25420.0
2013,WA,Asphalt,Total,Recycling,115260.0
2013,WA,Biosolids,C&I,Disposal,15061.561625855327
2013,WA,Biosolids,C&I,Recycling,98621.41431491061
2013,WA,Biosolids,Total,Disposal,15061.561625855327
2013,WA,Biosolids,Total,Recycling,98621.41431491061
2013,WA,"Bricks, concrete and pavers",C&D,Recycling,240150.0
2013,WA,"Bricks, concrete and pavers",C&I,Recycling,30150.0
2013,WA,"Bricks, concrete and pavers",MSW,Recycling,41160.0
2013,WA,"Bricks, concrete and pavers",Total,Recycling,311460.0
2013,WA,Cardboard,C&D,Recycling,6880.0
2013,WA,Cardboard,C&I,Recycling,86192.0
2013,WA,Cardboard,MSW,Recycling,103788.0
2013,WA,Cardboard,Total,Recycling,196859.0
2013,WA,Clinical and pharmaceutical (R),C&D,Disposal,0.0
2013,WA,Clinical and pharmaceutical (R),C&D,Energy recovery,0.0
2013,WA,Clinical and pharmaceutical (R),C&D,Recycling,0.0
2013,WA,Clinical and pharmaceutical (R),C&I,Disposal,2715.279493864007
2013,WA,Clinical and pharmaceutical (R),C&I,Energy recovery,0.0
2013,WA,Clinical and pharmaceutical (R),C&I,Recycling,0.01869255399407292
2013,WA,Clinical and pharmaceutical (R),Total,Disposal,2715.279493864007
2013,WA,Clinical and pharmaceutical (R),Total,Energy recovery,0.0
2013,WA,Clinical and pharmaceutical (R),Total,Recycling,0.01869255399407292
2013,WA,Contaminated soils (N120),C&D,Disposal,598.9590220817906
2013,WA,Contaminated soils (N120),C&D,Energy recovery,0.0
2013,WA,Contaminated soils (N120),C&D,Recycling,1690.0979726382088
2013,WA,Contaminated soils (N120),C&I,Disposal,232.92850858736307
2013,WA,Contaminated soils (N120),C&I,Energy recovery,0.0
2013,WA,Contaminated soils (N120),C&I,Recycling,657.2603226926368
2013,WA,Contaminated soils (N120),Total,Disposal,831.8875306691536
2013,WA,Contaminated soils (N120),Total,Energy recovery,0.0
2013,WA,Contaminated soils (N120),Total,Recycling,2347.3582953308455
2013,WA,Food organics,C&D,Disposal,0.0
2013,WA,Food organics,C&D,Energy recovery,0.0
2013,WA,Food organics,C&D,Recycling,0.0
2013,WA,Food organics,C&I,Disposal,171754.0
2013,WA,Food organics,C&I,Energy recovery,36203.0
2013,WA,Food organics,C&I,Recycling,12553.0
2013,WA,Food organics,MSW,Disposal,303323.0
2013,WA,Food organics,MSW,Energy recovery,63935.0
2013,WA,Food organics,MSW,Recycling,44795.0
2013,WA,Food organics,Total,Disposal,475077.0
2013,WA,Food organics,Total,Energy recovery,100137.0
2013,WA,Food organics,Total,Recycling,57348.0
2013,WA,"Food-derived hazardous wastes (K100, K110)",C&D,Disposal,0.0
2013,WA,"Food-derived hazardous wastes (K100, K110)",C&D,Energy recovery,0.0
2013,WA,"Food-derived hazardous wastes (K100, K110)",C&D,Recycling,0.0
2013,WA,"Food-derived hazardous wastes (K100, K110)",C&I,Disposal,2393.7782305028627
2013,WA,"Food-derived hazardous wastes (K100, K110)",C&I,Energy recovery,0.0
2013,WA,"Food-derived hazardous wastes (K100, K110)",C&I,Recycling,77072.46062749713
2013,WA,"Food-derived hazardous wastes (K100, K110)",Total,Disposal,2393.7782305028627
2013,WA,"Food-derived hazardous wastes (K100, K110)",Total,Energy recovery,0.0
2013,WA,"Food-derived hazardous wastes (K100, K110)",Total,Recycling,77072.46062749713
2013,WA,Garden organics,C&D,Disposal,14071.0
2013,WA,Garden organics,C&D,Energy recovery,794.0
2013,WA,Garden organics,C&D,Recycling,4230.0
2013,WA,Garden organics,C&I,Disposal,36624.0
2013,WA,Garden organics,C&I,Energy recovery,2066.0
2013,WA,Garden organics,C&I,Recycling,36827.0
2013,WA,Garden organics,MSW,Disposal,163891.0
2013,WA,Garden organics,MSW,Energy recovery,9245.0
2013,WA,Garden organics,MSW,Recycling,99728.0
2013,WA,Garden organics,Total,Disposal,214585.0
2013,WA,Garden organics,Total,Energy recovery,12105.0
2013,WA,Garden organics,Total,Recycling,140785.0
2013,WA,Glass from food and beverage containers,C&D,Recycling,0.0
2013,WA,Glass from food and beverage containers,C&I,Recycling,1730.0
2013,WA,Glass from food and beverage containers,MSW,Recycling,32370.0
2013,WA,Glass from food and beverage containers,Total,Recycling,34100.0
2013,WA,High density polyethylene (HDPE) (2),C&D,Recycling,0.0
2013,WA,High density polyethylene (HDPE) (2),C&I,Recycling,2750.0
2013,WA,High density polyethylene (HDPE) (2),MSW,Recycling,2750.0
2013,WA,High density polyethylene (HDPE) (2),Total,Recycling,5500.0
2013,WA,Inorganic chemicals (D),C&D,Disposal,0.0
2013,WA,Inorganic chemicals (D),C&D,Energy recovery,0.0
2013,WA,Inorganic chemicals (D),C&D,Recycling,0.0
2013,WA,Inorganic chemicals (D),C&I,Disposal,238.26827880930443
2013,WA,Inorganic chemicals (D),C&I,Energy recovery,0.0
2013,WA,Inorganic chemicals (D),C&I,Recycling,20519.484067190693
2013,WA,Inorganic chemicals (D),Total,Disposal,238.26827880930443
2013,WA,Inorganic chemicals (D),Total,Energy recovery,0.0
2013,WA,Inorganic chemicals (D),Total,Recycling,20519.484067190693
2013,WA,Iron and steel,C&D,Recycling,150450.0
2013,WA,Iron and steel,C&I,Recycling,406980.0
2013,WA,Iron and steel,MSW,Recycling,72700.0
2013,WA,Iron and steel,Total,Recycling,630130.0
2013,WA,Leather & rubber (excl. tyres),C&D,Recycling,0.0
2013,WA,Leather & rubber (excl. tyres),C&I,Recycling,14.0
2013,WA,Leather & rubber (excl. tyres),MSW,Recycling,744.0
2013,WA,Leather & rubber (excl. tyres),Total,Recycling,758.0
2013,WA,Low density polyethylene (LDPE) (4),C&D,Recycling,0.0
2013,WA,Low density polyethylene (LDPE) (4),C&I,Recycling,2100.0
2013,WA,Low density polyethylene (LDPE) (4),MSW,Recycling,0.0
2013,WA,Low density polyethylene (LDPE) (4),Total,Recycling,2100.0
2013,WA,Newsprint & magazines,C&D,Recycling,0.0
2013,WA,Newsprint & magazines,C&I,Recycling,4465.0
2013,WA,Newsprint & magazines,MSW,Recycling,52521.0
2013,WA,Newsprint & magazines,Total,Recycling,56985.0
2013,WA,Non-ferrous metals (ex. aluminium),C&D,Recycling,8920.0
2013,WA,Non-ferrous metals (ex. aluminium),C&I,Recycling,21940.0
2013,WA,Non-ferrous metals (ex. aluminium),MSW,Recycling,770.0
2013,WA,Non-ferrous metals (ex. aluminium),Total,Recycling,31630.0
2013,WA,Office paper,C&D,Recycling,0.0
2013,WA,Office paper,C&I,Recycling,5276.0
2013,WA,Office paper,MSW,Recycling,0.0
2013,WA,Office paper,Total,Recycling,5276.0
2013,WA,Oils (J),C&D,Disposal,0.0
2013,WA,Oils (J),C&D,Energy recovery,0.0
2013,WA,Oils (J),C&D,Recycling,0.0
2013,WA,Oils (J),C&I,Disposal,377.378988573646
2013,WA,Oils (J),C&I,Energy recovery,11055.309387805639
2013,WA,Oils (J),C&I,Recycling,174748.35489962075
2013,WA,Oils (J),Total,Disposal,377.378988573646
2013,WA,Oils (J),Total,Energy recovery,11055.309387805639
2013,WA,Oils (J),Total,Recycling,174748.35489962075
2013,WA,Organic chemicals (M),C&D,Disposal,0.0
2013,WA,Organic chemicals (M),C&D,Energy recovery,0.0
2013,WA,Organic chemicals (M),C&D,Recycling,0.0
2013,WA,Organic chemicals (M),C&I,Disposal,552.3747334009964
2013,WA,Organic chemicals (M),C&I,Energy recovery,30.687485188944244
2013,WA,Organic chemicals (M),C&I,Recycling,173.7962314100594
2013,WA,Organic chemicals (M),Total,Disposal,552.3747334009964
2013,WA,Organic chemicals (M),Total,Energy recovery,30.687485188944244
2013,WA,Organic chemicals (M),Total,Recycling,173.7962314100594
2013,WA,Organic solvents (G),C&D,Disposal,0.0
2013,WA,Organic solvents (G),C&D,Energy recovery,0.0
2013,WA,Organic solvents (G),C&D,Recycling,0.0
2013,WA,Organic solvents (G),C&I,Disposal,6498.212329262798
2013,WA,Organic solvents (G),C&I,Energy recovery,721.8250011206936
2013,WA,Organic solvents (G),C&I,Recycling,2344.4557956165086
2013,WA,Organic solvents (G),Total,Disposal,6498.212329262798
2013,WA,Organic solvents (G),Total,Energy recovery,721.8250011206936
2013,WA,Organic solvents (G),Total,Recycling,2344.4557956165086
2013,WA,Other,C&D,Disposal,0.0
2013,WA,Other,C&D,Energy recovery,0.0
2013,WA,Other,C&D,Recycling,0.0
2013,WA,Other,C&I,Disposal,62249.57082136214
2013,WA,Other,C&I,Energy recovery,0.0
2013,WA,Other,C&I,Recycling,39612.05011863778
2013,WA,Other,Total,Disposal,62249.57082136214
2013,WA,Other,Total,Energy recovery,0.0
2013,WA,Other,Total,Recycling,39612.05011863778
2013,WA,"Other hazardous organic wastes (K140, K190)",C&D,Disposal,0.0
2013,WA,"Other hazardous organic wastes (K140, K190)",C&D,Energy recovery,0.0
2013,WA,"Other hazardous organic wastes (K140, K190)",C&D,Recycling,0.0
2013,WA,"Other hazardous organic wastes (K140, K190)",C&I,Disposal,0.0
2013,WA,"Other hazardous organic wastes (K140, K190)",C&I,Energy recovery,0.0
2013,WA,"Other hazardous organic wastes (K140, K190)",C&I,Recycling,0.0
2013,WA,"Other hazardous organic wastes (K140, K190)",Total,Disposal,0.0
2013,WA,"Other hazardous organic wastes (K140, K190)",Total,Energy recovery,0.0
2013,WA,"Other hazardous organic wastes (K140, K190)",Total,Recycling,0.0
2013,WA,Other miscellaneous (other T),C&D,Disposal,0.0
2013,WA,Other miscellaneous (other T),C&D,Energy recovery,0.0
2013,WA,Other miscellaneous (other T),C&D,Recycling,0.0
2013,WA,Other miscellaneous (other T),C&I,Disposal,1031.6960199999999
2013,WA,Other miscellaneous (other T),C&I,Energy recovery,0.0
2013,WA,Other miscellaneous (other T),C&I,Recycling,0.0
2013,WA,Other miscellaneous (other T),Total,Disposal,1031.6960199999999
2013,WA,Other miscellaneous (other T),Total,Energy recovery,0.0
2013,WA,Other miscellaneous (other T),Total,Recycling,0.0
2013,WA,Other organics,C&D,Disposal,0.0
2013,WA,Other organics,C&D,Energy recovery,0.0
2013,WA,Other organics,C&D,Recycling,0.0
2013,WA,Other organics,C&I,Disposal,0.0
2013,WA,Other organics,C&I,Energy recovery,0.0
2013,WA,Other organics,C&I,Recycling,10000.0
2013,WA,Other organics,MSW,Disposal,39602.0
2013,WA,Other organics,MSW,Energy recovery,2370.0
2013,WA,Other organics,MSW,Recycling,5619.0
2013,WA,Other organics,Total,Disposal,39602.0
2013,WA,Other organics,Total,Energy recovery,2370.0
2013,WA,Other organics,Total,Recycling,15619.0
2013,WA,Other plastics (7),C&D,Recycling,0.0
2013,WA,Other plastics (7),C&I,Recycling,300.0
2013,WA,Other plastics (7),MSW,Recycling,400.0
2013,WA,Other plastics (7),Total,Recycling,700.0
2013,WA,Other soil/sludges (other N),C&D,Disposal,0.0
2013,WA,Other soil/sludges (other N),C&D,Energy recovery,0.0
2013,WA,Other soil/sludges (other N),C&D,Recycling,0.0
2013,WA,Other soil/sludges (other N),C&I,Disposal,16072.917224783581
2013,WA,Other soil/sludges (other N),C&I,Energy recovery,0.0
2013,WA,Other soil/sludges (other N),C&I,Recycling,8135.429877651419
2013,WA,Other soil/sludges (other N),Total,Disposal,16072.917224783581
2013,WA,Other soil/sludges (other N),Total,Energy recovery,0.0
2013,WA,Other soil/sludges (other N),Total,Recycling,8135.429877651419
2013,WA,"Paints, resins, inks, organic sludges (F)",C&D,Disposal,0.0
2013,WA,"Paints, resins, inks, organic sludges (F)",C&D,Energy recovery,0.0
2013,WA,"Paints, resins, inks, organic sludges (F)",C&D,Recycling,0.0
2013,WA,"Paints, resins, inks, organic sludges (F)",C&I,Disposal,4088.90446310828
2013,WA,"Paints, resins, inks, organic sludges (F)",C&I,Energy recovery,32.74406436610608
2013,WA,"Paints, resins, inks, organic sludges (F)",C&I,Recycling,82.8155970256144
2013,WA,"Paints, resins, inks, organic sludges (F)",Total,Disposal,4088.90446310828
2013,WA,"Paints, resins, inks, organic sludges (F)",Total,Energy recovery,32.74406436610608
2013,WA,"Paints, resins, inks, organic sludges (F)",Total,Recycling,82.8155970256144
2013,WA,Pesticides (H),C&D,Disposal,0.0
2013,WA,Pesticides (H),C&D,Energy recovery,0.0
2013,WA,Pesticides (H),C&D,Recycling,0.0
2013,WA,Pesticides (H),C&I,Disposal,720.94937
2013,WA,Pesticides (H),C&I,Energy recovery,0.0
2013,WA,Pesticides (H),C&I,Recycling,0.0
2013,WA,Pesticides (H),Total,Disposal,720.94937
2013,WA,Pesticides (H),Total,Energy recovery,0.0
2013,WA,Pesticides (H),Total,Recycling,0.0
2013,WA,Plasterboard & cement sheeting,C&D,Recycling,34630.0
2013,WA,Plasterboard & cement sheeting,C&I,Recycling,0.0
2013,WA,Plasterboard & cement sheeting,MSW,Recycling,0.0
2013,WA,Plasterboard & cement sheeting,Total,Recycling,34630.0
2013,WA,Plating and heat treatment (A),C&D,Disposal,0.0
2013,WA,Plating and heat treatment (A),C&D,Energy recovery,0.0
2013,WA,Plating and heat treatment (A),C&D,Recycling,0.0
2013,WA,Plating and heat treatment (A),C&I,Disposal,1111.0812999999998
2013,WA,Plating and heat treatment (A),C&I,Energy recovery,0.0
2013,WA,Plating and heat treatment (A),C&I,Recycling,0.0
2013,WA,Plating and heat treatment (A),Total,Disposal,1111.0812999999998
2013,WA,Plating and heat treatment (A),Total,Energy recovery,0.0
